Constant   Base   Exp.   Coeff.    Minimum Log10(P)      Index   String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
pi         11     -1/2   5         -3.3331516402756685   904     2.9037553500774552119AA2A475326A7527179397550303A20218175A7678982A60179541142A30507984920996395132661A34180A56A29322662132899712419506856652A686043557673164A19243039813568362287012134287712951A804021042901A454A842952A07A653A8012901886588A89685A255735A57135A4864523778A5A7027A057705351096A491A8190591314922A7082A80618693765417A9457A33514070198662779889581323068642965A8005280614396693357886260892966279470520169601502378905145A2870852347874072153998278155A1203A4A22808744730326428944966831942374988925568718222390612402981A8093723A5229617319745107A19360393043035987A0A46679589286529760A4141157621827754985342AA250319523789A992136A8A9A4481297A3921202831321416354443AA5414A401052352868487636935A152674852A33743342657716A20A36597970A043AA33299631370252A656A8801A8940580113589A1A8126310030611532A3788A068852321641604188443067103A8742634870004084A0372058A35927497418A0076318458A46A205308A05546A2498026507A1A690A0AAAAAA6595A3150666198044097241AA4681359971A07242A55203A1267491A7232972828701939797587982240230
pi         11     -1/2   1/6       -4.374453933750925    904     0.10417978A6A98646338040109867873605006A0360596A84515A1986A57A62122040AA49A349566850364381075AA489A9410933A331370749287045659137863280A6064A4025375282902742804786375100535860899040893090A9636855445966A858895716A60105A6695797362676A769829514398AA797A4260670A27A935236144261121082904235195401855450829637952331949584A769124A8A3625718052812651590A52503658A9A41224760106483739292045AA53A820294A79A216206361A9604853A9197786143756021A20839275436002701A6616140A108556A481615471289A00A4547936903047927643A61A0A142A9A78619408A30363322569277563689456209780AA770A307486374A65844824695365A609AA57805600465381413A0994A41A29A889A645291080340944373309892988619A3747489A7520534A0555348A68084A386769099063993148A7A1697885A97497468763189623577258108237345662051A55645539443626A61A718085283AA7767063777890046384583A669101A00871173895057083195AAA1675A87A2A30839152896073465A5731A76A2A57894A10390380A0032A4A46A391404A89078469A266666664A6481977A133A9A0559049A6A469639550077A3899796680453A07443012178787A2AA43A24A6147452A38
pi         11     -1/2   6/5       -1.2636973812744885   901     0.74A13A573A80022142726956448774361092362361711933623070060A4571A91497192339425148101649332814039155978321A392A905194722A508A74767A21033A904260323266711826429754600A291311AA8025707A9681712A403AA319316286622552A559539A376A3A215342188786743A060320184440843923425552358A0852141998934A57424569A6215798973916678301A91A2887400074A59710A2A04345484460290101745378764A95A298679445728A2A7A73448362A9463300281A371128313A010039322348A0380296107939A258017AA0A3246774455623169A24639290476068A39811956430A283A94349444788380100459593645A17727528479384AA604A63954A88923670801674A2A7778647676099A881980736A252277133318872043735596257AA2717750008396AA82424298A449340072A47A9881306858874A5167559196A87386A1A605281746495611657A2AA29053A08672A11459399985886A51059A9744AA4336091536127631533923020041686027119908829A62AA37395717129398988781032524A217063795657A2329A84922848700997853221580A3442452556932168814924819A771074150A0355557A13569367826064722376368A1013A4699614630506632518314508118705219645777787A6228544A015059362A
pi         11     -1/2   5/9       -4.374453933750925    904     0.34A20677986A667A014860366A4032455202104819128660251463312082233AA49A7190141603799482A88723171877692729021368115A151A514034845029A913219318980A4A29194452691147664A2338A446563A812638A283326479AA741274A283760554953A9160098066098771270A55960A934364308A492016854690640947312003361944A40625A6059AA7599226505A03699524619A810456788247921165504A614831A0948347A752774469035685861894A505356965309592800A89692822A6188632312673A20A8675436469955166A81745142972158267A9A00491152134542037769034791080A14788A6722227A4469A763A2256278648273384088AA3A1075775A6674A72716865A12A1292346011808230A89567720749017506A5146457A3591664976740230294724839A1AA85AA2A7523365A014A0A1402663167905373050604999153034467092935311428090A3AA16A28A2806A63239978072108725412403A9689A200303691AA825122299212629223637015650003801428978222380A7A039A53925395905256998AA81768A34498662184A20255977A8942329A8499440217A85448867747255544891098930097608384AAAAAAA55A489A3808023379010890249082655A9397451773063785032059AA640357703449A8A9481958463A2516
pi         11     -1/2   9/4       -3.3331516402756685   904     1.2A667465609559681094A1365626153A07085343A179078A89853565A02A6651AA57A35772519689744390A3383A34483559046915915191494670040177060253A1A47A07A30601A41508862395860301826103654AA064AA94301792848A26A078707A68974855A413190147573A972240694A70132386051748276A27216388A29940242153A6346A6519293164774815247028616990430A76411397556851970A3140A3A574897173A019A01597805252841324380023A85563A40975A901117756A1022964924594643289A60023578981955A2793213395881245604575698A484588AA037225A47311857314A4092586933393A6396A2274270562AAAA67998048099934792A396036609AA25142168369585710008A3651A15A034A6849AA9689601506520734111081410828A253AA518994156043550310396030092201269A267401025912802455844962162397106788643845724AA462A9396A967373242426935441048A095520406563998395808043418050A0869A449845149172304A6360568690629569727930A67A057412147474323A9A52292781112A2778A497A3521589A49A1401145641042A20A0A130401363202221A612914037520766666646543589A7A11441913166026031A28817709527746A1868400089364276A710762267483905650280AA6769
pi         11     -1/2   7/10      -0.5599143821344784   41      0.43872342508374A45251592380A63439A7904913A0052A01187313772426A67263841A965A06A3647A192910075420445A84583114A9A9949373317A3253463004984790761539228939710247084409005A8A9167356605A5638574172420550A2737350186A590699223059042321866129791398A59539210126241259A5705A5876159685906676093897A790595277337610690020945672669978973780161A615086710873A9084437A19903AA62936532669464451534180A893558554554654662023A61711904A15578195A289577480A9873695061010096055AA361723278286788196352AA903A796662005618880327348371736A400A739A834583622906168037368664358437831A979A58504746710544545A19026330360201A521323A5269A1A105A67621578A188927897452A0A5874AA9415A81160836600427000941A9130433257028532539317895A50253A4392547469A82983273262132232063163618767598877A33A86389A27992A97186726173731044AA20A33769015A848A60267AAA05896514699A04894236610A67932196830A147A140A95400871287833018683127A241A8972150590A467936541939535A77A72A6848787A135795494579A473313A92124A745064029090A02A48288567362A571050303929063636A1640778103820345826
pi         11     -1/2   10/3      -3.3331516402756685   904     1.9761372337886735086731A68721834A91116264AA757631388548771452291A77489AA0829320341656987A2799A821804A5A117A74692589078821966481649A782007A9345776600144947A686165762909745605194745096558845634A90275076560132AA71A19A930534363538197495802235A093A5374977010976A57A352515A771018A4014772344283324A9124024583251A841935404946250728536301695A827838658055165963909520457A1A077173A9177829A0825975220540599280552683A874827747016159770A3A55841A896894A0488362A1915473A45026A6891794A3120217A1962A644558628986A22253745849151624045275654A9062489A7156411212867078A49977625765760295306A445275992071A1406A0A0838788555136A1A9657317021271615A3661460A972A6690928A6250875558214647972A29AA728332743A8971945695060997683544A571A598659654388483143243A1647A3A273221A2794610171A800A953872264017446022A4A90905800204083593252230459352147A103A121A29408439A94A179694737641A6761140232399132864967414211A396A46877205A3AAA468A6539070531346067AAAAAA80276947044412902A0648A136A454602A113048A1A7350268181324A8521A1191947499A165021655163893
pi         11     -1/2   8/13      -1.401293373651792    651     0.39012969463904255618129A06450763766A8662A53A20904658873A4AA85A364141156293447164171417030927476729249056A114083386273A90389160889502771356134109925A45A78A0A0503A2196A27A3721588A89897311239A693023A089362063A35427A709592AA525611963109855377683674631127142514A96523557780141014511229439462A826812700499537429186A6A0653237401772765300A088878903A3157631295628448A5954809A509A543324407116586365802A4A172217381AA003793622540085787554687A8822A9785A64987323AA934885A70489A8995A61614603998740710247882677008851005A723375A9A683630459A1329131A74900617754029229267089205A652A3114A6A1199851339AA06952783453717677676A7020739467192AA4901799A852507975812237087A262976722225193835A1000111967272195816721508995A321A26261A2A3878865004082351A9725A48752592299334807708AA4A192197A25636445A097A998682A78142A440903A8636A9A7A881A5768773109567016060902608600583296316336571675A683A9222874AA0995512A7A61A1436A98A610A833A152134A8696540749A8652656A48A314644A35467A62895074124109994835459200729417014387125A1815A88522309A37984A2A
pi         11     -1/2   13/5      -1.3738754803043969   62      1.515486313127410A376575A29679320405532250418077359866974957986433314458A5475538665952A5534111446A654588842290A6839582864372A329180096186A45557A689334438747445262020250A443682367A8161854464144A950368997698545A08359850437785650554762403502A857A621A9588A94713736458770A900285412A001631370676A065142A086516A9510433420623137515272623945275608540760675955060779117055810360224A247649A3004896289445292412406245A68489400836A31A470809805970566936A038172033453877A1068721389A0A986472138410A25966567578A5201A577840708203825417410737383A7791056371820A828408A6271416163A8A7028575948371774A6985A0A6795721219A17139964457A3A1799145394556A91A8A25AA4A73381105A555014824816610A31934415257170A896232309592458404914487840713258357A47A353A84543071A3129344043785516323541A9591505963A9A50547129619A90020580784A988146290431049A9A074846623A225177156543099784A61A526A54A85AA40574A0378846A65773AA795467550A924868A8496A3805135001620A0A6183A39235873A48285072792903A3063A4230810AA508901A685AA843961029610693940627A41996A7691174081
pi         11     -1/2   5/12      -4.374453933750925    904     0.26498785A0A7A5048390A0277A5851896701630896920A45739347A64334452AA647A96838673004708A5392723A96585148212992789117666A66585363384A2692441513A0623776970611A691084A377256788A420260A2012207A7490482559200A49001869644026945618877346580A26241718A9805487895097012368A6875898AA64285274160A587472459A280174174931758247118A14806306A593463143676930A73907976163535A83A300624026A643741165103A979A3A61714883539A6A344A7410A2450A228498A92295AA351996677A895611049A994347881A286409399261315830240263136062108667A544448788A752A2A446A203763482563066822A36015845222925481237720A4921453456406072353997854329129565A7938A34322713A491850029A577081908476AA9182225672549A293762102A21A678686827865A0374693A5806226149812365A33407854952212205A7A245745888163381959185854511A428502796AA8A1099A46991A21445482566A3828560104945899A00625A301A68419571686742473AA895794A8919219963770197185A94317A4809198857132640639230081969609408A1150072A06290AAAAAAA69A63A22888845286836112A0960749727018339582320036579871AA758542A8533753A990699907577394
pi         11     -1/2   12/7      -3.3331516402756685   904     0.A7035718A43634782A0A041763778A9879065101A3A1739510125323A864A2920543A53323A8268378076A162382686848448779070745074250958728111A96677832603768677AA0007A39A772914A1768834491599833899280708107373061076A55AA48312716892485305404691762630132788086776573158A4706491AAA650497427828AA954A24A60333640AA034644237001711913752477416412405A160580617A9A480825014A27A8492A87738414497164A402111A580056742A3431167075370023A824961686A949696522041094187168351883029A981790016417704834A7071A04556653A848A491445240A8780716364722014849A5236021A30A12873655424723872873091638048583395A211163291A960916446A605736835954703160AA87693734842681A9A08790948A3A694397660A970070100A423677784A719047755586448374376107682886A7071192264007819A62098609744889799687162A67920893A01443246A95090529880774529553281321234398548A98AA2641115373A4A239723A9616169361A67047071218961983310126A0089A849160112AAA037696297A67966A9397852219A11746AA4284133663166666650833237091A318459980301A398310997438878A98A3A8325848922278A601947961A4171148649A39A1A58
pi         11     -1/2   7/9       -4.374453933750925    904     0.491074A89331706746454050535701199502A28926183262571A88AA51053256590834824144052288941A11322347862A813A4740725AA5429371A0489626A74184526448047A25619218515181AA70255475A186A01191800A3394680222AA5A18169A5084077689786218A0474857119A59A15601A1A9172387814629007542A52356658828924A9219135213A4082AA6171980273970750078649625941287934440822549481A894497889488A6081A3A9604A075986A225929713025212386023636963931A42576676614A332A19939828A97232893192384A81912AA280687300683872A6A75949640826AAA599131AAA1605753167A652A623331343876893803079A16577598363A604A4835A0076A53A76185486239032765858A06350A46023930A2864636793844902628125426221345107721984341829906A5242535412592222882973650519472842A926205563A92AA416033A134323118116976001106A90A08111353611278695955004272A721934A531940836619772298AA026670901A3A264975525845277375413101607357505AA70195A040276A969699479A486858810196302883474685318A106387A110A67A5A0586456A632974888888811801513032476966015582568328033A876A4068587452092672A52167927A770402A8200048A2A899A066
